transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000000139,CUST00137983,11-09-2024,23:45:00,23,0,1,UK,Mexico City,Restaurant,Debit Card,Mobile,33,696,0.2,9528.49,17.95,153,19,40.7,4.36,0,0,0,0,None
TXN0000000140,CUST00110990,18-09-2021,10:42:00,10,1,0,USA,Osaka,Restaurant,Bank Transfer,Mobile,26,645,10.1,12056.28,402.29,147,17,22.7,3.16,1,0,0,0,None
TXN0000000141,CUST00090983,12-07-2020,00:33:00,0,1,1,USA,London,Travel,Debit Card,Desktop,29,626,0.4,10624.78,846.69,130,23,0.3,15.88,0,0,0,0,None
TXN0000000142,CUST00121627,16-04-2020,05:39:00,5,0,1,USA,Berlin,Grocery,Cheque,Mobile,27,820,20.4,5640.81,21.5,145,26,15.2,4.91,0,0,0,0,None
TXN0000000143,CUST00119177,15-07-2022,08:03:00,8,0,0,Germany,Los Angeles,Fuel,Credit Card,Tablet,62,719,0.3,3965.92,211.76,151,23,5.7,2.73,0,0,0,0,None
TXN0000000144,CUST00131279,26-12-2024,12:58:00,12,0,0,Germany,Mexico City,Entertainment,Debit Card,Mobile,47,722,1.9,4404.55,317.91,134,13,67.2,4.97,0,5,0,0,None
TXN0000000145,CUST00122410,02-05-2022,14:09:00,14,0,0,France,Mexico City,Gaming,Debit Card,Tablet,43,679,20,22283.25,25.87,149,22,5.1,12.56,0,0,0,0,None
TXN0000000146,CUST00023420,13-09-2024,22:59:00,22,0,1,Japan,Los Angeles,Jewelry,Bank Transfer,Mobile,35,506,0.2,6266.66,40.38,126,23,9,33.63,1,0,0,0,None
TXN0000000147,CUST00181709,21-06-2022,06:11:00,6,0,1,Germany,Sydney,Utilities,Crypto,Mobile,54,628,0.8,15096.29,121.32,154,18,3.2,19.47,0,0,0,0,None
TXN0000000148,CUST00050016,30-04-2021,07:34:00,7,0,0,USA,Lyon,Gaming,Debit Card,ATM,28,581,0.8,6830.09,32.5,151,14,8.8,1.9,0,0,0,0,None
TXN0000000149,CUST00122097,18-09-2023,19:55:00,19,0,0,USA,Tokyo,Utilities,Credit Card,POS Terminal,40,606,8.1,4954.77,86.27,139,26,4.8,1.15,1,0,1,0,None
TXN0000000150,CUST00107060,27-07-2022,19:22:00,19,0,0,Brazil,Sydney,Grocery,Bank Transfer,Tablet,19,663,1.7,16004.68,25.52,146,24,0.7,21.49,0,1,0,0,None
TXN0000000151,CUST00185341,03-03-2022,20:16:00,20,0,0,Japan,Berlin,Online Shopping,Credit Card,Desktop,34,802,4.8,13676.12,31.59,139,27,11.6,21.86,0,1,0,0,None
TXN0000000152,CUST00110688,02-06-2024,00:44:00,0,1,1,USA,Delhi,Fuel,Debit Card,Tablet,44,632,2.7,5552.23,83.03,154,15,15.3,18.4,0,0,0,0,None
TXN0000000153,CUST00087940,23-02-2022,23:41:00,23,0,1,USA,Los Angeles,ATM Withdrawal,Bank Transfer,Mobile,32,629,4.2,8916.7,488.09,150,19,16.2,15.9,0,0,0,0,None
TXN0000000154,CUST00149214,22-03-2022,23:40:00,23,0,1,Germany,Los Angeles,Travel,Bank Transfer,Mobile,46,543,4.7,1961.95,387.3,134,19,11.7,33.71,0,1,0,0,None
TXN0000000155,CUST00105879,09-01-2020,06:45:00,6,0,1,Canada,Melbourne,Online Shopping,Mobile Payment,ATM,43,630,2.7,6756.21,16.42,153,18,39.5,16.56,0,1,0,0,None
TXN0000000156,CUST00187117,14-12-2020,12:38:00,12,0,0,UK,Delhi,Travel,Debit Card,POS Terminal,44,727,1.5,49994.37,179.85,139,26,27.7,0.23,1,2,0,0,None
TXN0000000157,CUST00198287,23-06-2022,00:22:00,0,0,1,Brazil,Munich,Education,Debit Card,Mobile,34,712,5.9,16654.59,218.9,159,17,40.3,3.95,1,0,0,0,None
TXN0000000158,CUST00164900,15-06-2024,17:14:00,17,1,0,Mexico,Osaka,Utilities,Cheque,Mobile,18,767,4.7,4197.97,81.26,148,20,3,11.55,0,0,0,0,None
TXN0000000159,CUST00186893,21-06-2021,03:31:00,3,0,1,USA,Mexico City,Travel,Debit Card,Mobile,33,669,1.5,66323.14,272.45,168,25,79.4,3.45,0,2,0,0,None
TXN0000000160,CUST00062624,25-09-2023,04:40:00,4,0,1,Brazil,Sydney,Jewelry,Debit Card,Tablet,21,686,1.2,1057.75,387.23,135,16,0.1,11.24,0,2,1,0,None
TXN0000000161,CUST00075451,28-06-2021,15:24:00,15,0,0,India,São Paulo,Electronics,Debit Card,POS Terminal,27,642,0.2,1485.3,916.35,157,16,8.6,10.99,0,0,0,0,None
TXN0000000162,CUST00093427,25-05-2020,13:33:00,13,0,0,Australia,Munich,Education,Debit Card,Mobile,39,619,1.4,4771.56,30.9,127,16,17.3,0.33,0,0,0,0,None
TXN0000000163,CUST00117846,17-04-2023,06:46:00,6,0,1,Mexico,Munich,Travel,Credit Card,Desktop,42,566,9.3,4454.23,138.24,142,18,19.9,3.14,0,0,0,0,None
TXN0000000164,CUST00153372,06-03-2021,00:29:00,0,1,1,UK,São Paulo,ATM Withdrawal,Credit Card,Desktop,38,698,1.2,29684.06,33.6,149,28,21.1,22.96,0,2,0,0,None
TXN0000000165,CUST00043586,03-07-2024,00:30:00,0,0,1,France,Delhi,Travel,Bank Transfer,Desktop,27,601,1.3,2177.28,998.49,171,17,34.1,19.73,0,0,0,0,None
TXN0000000166,CUST00109226,11-11-2023,12:15:00,12,1,0,USA,Sydney,Utilities,Mobile Payment,POS Terminal,25,663,2.7,2032.84,332.68,143,18,17.7,6.32,1,1,0,1,Synthetic Identity
TXN0000000167,CUST00064045,06-12-2023,03:13:00,3,0,1,India,Munich,Jewelry,Debit Card,Mobile,38,600,5.5,13799.76,670.12,166,15,32.2,3.82,0,1,0,0,None
TXN0000000168,CUST00173630,29-01-2021,08:28:00,8,0,0,USA,Guadalajara,Gaming,Mobile Payment,Desktop,43,641,2.4,3893.81,44.4,166,18,36.3,11.34,0,1,0,0,None
TXN0000000169,CUST00180153,13-06-2021,00:08:00,0,1,1,Canada,Rio,Clothing,Credit Card,POS Terminal,34,552,1.3,19144.11,23.24,159,20,2.7,2.6,0,0,0,0,None
TXN0000000170,CUST00109557,08-04-2024,01:18:00,1,0,1,India,Osaka,Fuel,Mobile Payment,ATM,59,662,0.1,3074.82,100.58,147,30,7.8,2.53,0,0,0,0,None
TXN0000000171,CUST00002694,19-06-2023,11:30:00,11,0,0,Brazil,Toronto,Restaurant,Mobile Payment,Desktop,34,735,4,4590.68,226.98,169,15,15.4,25.41,0,0,0,0,None
TXN0000000172,CUST00095260,06-02-2023,02:47:00,2,0,1,UK,São Paulo,Electronics,Credit Card,Mobile,33,706,5.3,13000.45,192.17,113,17,2.4,3.11,0,0,0,0,None
TXN0000000173,CUST00025940,10-03-2022,03:59:00,3,0,1,USA,Mumbai,Gaming,Debit Card,POS Terminal,39,613,2.7,253.73,35.94,153,23,5.7,3.14,1,0,0,0,None
TXN0000000174,CUST00179998,18-06-2023,12:42:00,12,1,0,Germany,Toronto,Electronics,Credit Card,Desktop,31,705,4.8,12522.99,541.26,161,12,7.8,22.43,0,1,0,0,None
TXN0000000175,CUST00174014,22-03-2021,20:13:00,20,0,0,USA,Mexico City,ATM Withdrawal,Credit Card,ATM,30,645,20.9,532.86,6.67,173,20,6.6,6.61,0,0,0,1,Synthetic Identity
TXN0000000176,CUST00152907,06-03-2023,04:21:00,4,0,1,France,Toronto,Travel,Bank Transfer,Mobile,42,787,17.9,9228.99,514.68,164,19,1,5.68,0,1,0,0,None
TXN0000000177,CUST00018048,12-03-2020,19:57:00,19,0,0,Japan,New York,Jewelry,Debit Card,Desktop,38,619,2.4,4408.09,110.19,132,29,9.8,1.06,0,1,0,0,None
TXN0000000178,CUST00026106,06-10-2021,12:15:00,12,0,0,USA,Tokyo,Utilities,Debit Card,Mobile,54,637,0.7,28094.02,121.61,148,24,29.1,6.58,0,0,0,0,None
TXN0000000179,CUST00075767,17-09-2022,21:14:00,21,1,0,France,Toronto,Electronics,Bank Transfer,Mobile,18,742,6.5,3733.12,89.57,153,16,23.6,14.68,0,0,0,0,None
TXN0000000180,CUST00146780,18-07-2023,19:53:00,19,0,0,Brazil,Mumbai,Clothing,Crypto,Desktop,61,616,7,12124.03,185.33,138,21,7.8,7.09,0,0,0,0,None
TXN0000000181,CUST00153049,12-02-2023,07:37:00,7,1,0,Canada,Sydney,Travel,Debit Card,Mobile,67,569,5.8,3965.21,206.27,147,20,44,5.52,0,0,0,0,None
TXN0000000182,CUST00044263,07-12-2021,16:51:00,16,0,0,France,Lyon,Online Shopping,Credit Card,Desktop,64,607,0.7,24244.11,39.25,142,16,10.5,9.44,0,0,0,0,None
TXN0000000183,CUST00125118,02-03-2020,23:49:00,23,0,1,USA,Rio,Utilities,Mobile Payment,Mobile,37,588,6.4,2045.34,32.59,144,16,21.5,0.56,0,0,1,0,None
TXN0000000184,CUST00023777,22-05-2023,08:54:00,8,0,0,France,Melbourne,Utilities,Bank Transfer,POS Terminal,30,762,6.3,2731.73,6.08,163,11,60.5,22.44,0,0,0,0,None
TXN0000000185,CUST00161153,18-11-2020,11:49:00,11,0,0,India,Delhi,Clothing,Debit Card,Mobile,66,564,2.2,6959.02,43.46,155,18,5.3,28.53,0,0,0,0,None
TXN0000000186,CUST00128377,14-11-2020,07:56:00,7,1,0,India,São Paulo,Online Shopping,Credit Card,POS Terminal,35,582,0.5,54685.47,13.28,130,24,1.4,0.3,0,0,0,0,None
TXN0000000187,CUST00197915,26-03-2020,14:10:00,14,0,0,India,Tokyo,Jewelry,Debit Card,Mobile,56,762,4.3,6268.5,514.83,133,21,22,1.72,0,0,0,0,None
TXN0000000188,CUST00192446,12-05-2022,19:59:00,19,0,0,USA,Osaka,ATM Withdrawal,Bank Transfer,POS Terminal,34,602,20.4,471.63,40.26,149,24,21.1,1.72,0,0,0,0,None
TXN0000000189,CUST00137849,03-04-2021,22:48:00,22,1,1,Canada,Melbourne,Electronics,Mobile Payment,POS Terminal,33,723,11.6,4380.67,143.44,136,20,3.7,3.89,0,2,0,0,None
TXN0000000190,CUST00092788,16-06-2024,17:02:00,17,1,0,Australia,Vancouver,Travel,Credit Card,ATM,51,653,5.1,15567.82,247.45,159,11,13.9,8.58,0,0,0,0,None
TXN0000000191,CUST00127949,29-05-2020,15:03:00,15,0,0,Mexico,Guadalajara,ATM Withdrawal,Crypto,Mobile,52,698,0.3,2722.65,113.43,145,17,8.4,3.62,0,1,0,0,None
TXN0000000192,CUST00055017,06-03-2021,14:51:00,14,1,0,USA,Sydney,Restaurant,Debit Card,Mobile,37,660,12.5,9714.73,22.61,153,21,28.7,16.63,0,0,0,0,None
TXN0000000193,CUST00140547,23-05-2024,21:14:00,21,0,0,USA,Munich,Entertainment,Debit Card,Mobile,66,671,0.7,22864.71,278.67,127,23,1.2,9.18,0,0,0,0,None
TXN0000000194,CUST00189126,21-06-2023,10:13:00,10,0,0,India,Manchester,Fuel,Mobile Payment,Mobile,48,792,4.5,5208.58,199.71,134,27,3.4,0.35,0,0,0,0,None
TXN0000000195,CUST00021960,07-12-2024,20:03:00,20,1,0,France,Lyon,Healthcare,Cheque,ATM,29,791,3.8,14038.77,52.72,153,21,17.2,16.88,0,0,0,0,None
TXN0000000196,CUST00136603,18-08-2020,13:43:00,13,0,0,India,Los Angeles,Fuel,Credit Card,Tablet,44,669,0.6,42477.65,60.74,152,22,22.5,63.13,0,0,0,0,None
TXN0000000197,CUST00119102,19-06-2024,20:46:00,20,0,0,Germany,Melbourne,Travel,Debit Card,Desktop,47,554,2,1603.89,2926.56,127,24,52.1,29.35,0,0,0,0,None
TXN0000000198,CUST00003749,02-05-2024,03:34:00,3,0,1,UK,São Paulo,Online Shopping,Mobile Payment,POS Terminal,32,703,3,4277.25,8.44,146,12,43.6,30.86,0,0,0,0,None
TXN0000000199,CUST00013546,18-07-2023,23:22:00,23,0,1,USA,Toronto,Utilities,Debit Card,Mobile,49,737,15.4,3059.27,33.41,125,19,34.5,80.55,0,0,0,1,Friendly Fraud
TXN0000000200,CUST00127660,20-03-2022,18:51:00,18,1,0,USA,Sydney,Jewelry,Credit Card,Mobile,55,565,5,1543.91,734.67,131,25,3.1,7.77,0,0,0,0,None
TXN0000000201,CUST00197272,02-12-2022,20:16:00,20,0,0,UK,Melbourne,Clothing,Credit Card,Mobile,52,498,7.3,6199.45,227.78,152,20,4.7,0.71,0,2,0,0,None
TXN0000000202,CUST00165839,09-06-2022,03:45:00,3,0,1,Japan,Sydney,Grocery,Credit Card,Tablet,32,751,4.3,3798.47,29.81,156,17,1.4,21.43,0,0,0,0,None
TXN0000000203,CUST00073531,06-12-2022,20:40:00,20,0,0,France,Sydney,Entertainment,Bank Transfer,Mobile,50,740,0.2,395618.4,233.36,134,32,30,11.63,0,1,0,0,None
TXN0000000204,CUST00093558,18-02-2023,17:16:00,17,1,0,USA,Rio,Education,Crypto,Mobile,37,703,1.5,11025.25,62.19,156,17,11.8,0.24,0,0,0,0,None
TXN0000000205,CUST00061088,07-07-2024,08:49:00,8,1,0,Brazil,Melbourne,Online Shopping,Bank Transfer,Mobile,62,628,7.3,4718.83,23.83,153,18,118.2,6.87,0,0,0,0,None
TXN0000000206,CUST00068841,03-03-2022,14:19:00,14,0,0,USA,Vancouver,Education,Bank Transfer,Mobile,25,789,9.4,13103.85,33.48,152,17,51.8,6.22,0,0,0,0,None
TXN0000000207,CUST00118452,28-10-2021,22:14:00,22,0,1,Brazil,Paris,Travel,Crypto,Desktop,42,644,0.1,1963.71,243.77,139,19,4.7,3.69,0,0,0,0,None
TXN0000000208,CUST00185457,01-07-2021,20:22:00,20,0,0,USA,Rio,Utilities,Credit Card,ATM,48,605,1,26518.47,10.02,133,21,10.8,16.48,0,0,0,0,None
TXN0000000209,CUST00051006,01-10-2024,19:54:00,19,0,0,Mexico,Guadalajara,Clothing,Debit Card,Mobile,40,607,11.5,57364.45,41.96,160,20,1.4,3.11,0,0,0,0,None
TXN0000000210,CUST00177649,10-10-2024,20:25:00,20,0,0,USA,Rio,Gaming,Debit Card,POS Terminal,60,672,2.1,2764.73,73.6,151,18,83,3.25,0,0,1,0,None
TXN0000000211,CUST00039354,01-07-2023,10:29:00,10,1,0,UK,Tokyo,Online Shopping,Debit Card,Desktop,39,749,0.1,22225.4,41.28,165,23,7.6,22.33,0,0,0,0,None
TXN0000000212,CUST00193076,21-02-2023,01:05:00,1,0,1,Australia,São Paulo,Electronics,Credit Card,ATM,35,736,9.7,3474.09,304.72,169,14,1.4,21.87,0,0,0,0,None
TXN0000000213,CUST00052734,24-12-2024,12:27:00,12,0,0,Japan,Paris,Crypto Exchange,Debit Card,Tablet,60,609,21.7,8070.53,176.24,161,20,5.7,6.26,0,0,0,0,None
TXN0000000214,CUST00065319,02-01-2024,03:38:00,3,0,1,USA,Toronto,Restaurant,Debit Card,Desktop,34,738,1.1,10788.82,31.5,139,18,33.3,61.95,0,0,1,0,None
TXN0000000215,CUST00154737,14-10-2024,07:37:00,7,0,0,USA,Vancouver,Travel,Bank Transfer,Desktop,22,602,6.4,4412.66,441.09,138,22,3.4,2.83,0,1,0,0,None
TXN0000000216,CUST00067173,08-05-2021,00:24:00,0,1,1,USA,Toronto,Gaming,Mobile Payment,Mobile,43,776,9.2,385.05,52.04,163,20,4.2,1.63,0,0,0,0,None
TXN0000000217,CUST00093265,12-10-2022,21:21:00,21,0,0,India,Paris,Online Shopping,Debit Card,POS Terminal,58,634,8.3,12376.51,22.01,155,23,9.6,3.3,0,0,0,0,None
TXN0000000218,CUST00026737,30-01-2024,14:42:00,14,0,0,Canada,Sydney,Education,Mobile Payment,Mobile,35,709,0.8,656.54,251.05,154,15,2.2,5.72,0,0,0,0,None
TXN0000000219,CUST00112860,23-11-2020,22:32:00,22,0,1,UK,New York,Jewelry,Debit Card,Tablet,61,752,5.3,3993.5,312.9,157,19,17.8,7.71,0,0,0,0,None
TXN0000000220,CUST00112182,12-09-2021,13:44:00,13,1,0,Brazil,São Paulo,Gaming,Bank Transfer,Mobile,47,814,3.1,83852.92,49.05,130,23,42.4,44.46,0,0,0,0,None
TXN0000000221,CUST00131927,03-08-2022,09:00:00,9,0,0,Mexico,São Paulo,Online Shopping,Credit Card,Mobile,37,716,4.7,4607.42,116.1,141,20,20.3,5.41,0,0,0,0,None
TXN0000000222,CUST00090085,21-03-2022,20:13:00,20,0,0,USA,Los Angeles,Online Shopping,Mobile Payment,Tablet,67,596,2.9,18374.92,24.53,148,24,2.2,7.83,0,0,0,0,None
TXN0000000223,CUST00169696,09-01-2021,11:23:00,11,1,0,Brazil,Rio,Fuel,Credit Card,POS Terminal,32,679,7.8,25113.84,32.92,141,19,1.7,3.81,0,0,0,0,None
TXN0000000224,CUST00007393,10-01-2023,02:56:00,2,0,1,Canada,Mumbai,Gaming,Debit Card,POS Terminal,61,746,10.6,6224.29,30.07,142,27,39.3,13.61,0,0,0,0,None
TXN0000000225,CUST00055681,28-11-2020,21:43:00,21,1,0,India,Guadalajara,Utilities,Debit Card,Mobile,44,729,1.2,532.84,76.6,135,19,13.8,19.21,0,0,0,0,None
TXN0000000226,CUST00177790,22-06-2020,22:11:00,22,0,1,USA,New York,Clothing,Debit Card,Mobile,41,739,9.2,44044.56,59.14,149,23,9.4,3.63,0,0,0,0,None
TXN0000000227,CUST00050860,31-03-2023,07:45:00,7,0,0,Brazil,London,Jewelry,Credit Card,Desktop,31,703,6.3,9271.37,8871.52,146,21,5.1,18.08,0,5,0,0,None
TXN0000000228,CUST00125658,23-11-2022,06:16:00,6,0,1,Japan,São Paulo,Online Shopping,Debit Card,ATM,41,667,4.3,5391.23,133.65,149,17,15.1,0.23,0,3,0,0,None
TXN0000000229,CUST00157382,23-03-2020,01:34:00,1,0,1,USA,Osaka,Fuel,Credit Card,Desktop,53,744,3.5,3424.87,7.36,157,17,13.5,40.59,0,0,0,0,None
TXN0000000230,CUST00194807,23-08-2021,23:06:00,23,0,1,UK,Rio,ATM Withdrawal,Mobile Payment,ATM,46,690,0.4,44570.38,151.7,165,14,5.9,13.07,0,0,0,0,None
TXN0000000231,CUST00070468,14-08-2023,04:07:00,4,0,1,Canada,Guadalajara,ATM Withdrawal,Debit Card,Mobile,40,679,3.5,7000.56,12.14,157,28,13.7,4.05,0,0,0,0,None
TXN0000000232,CUST00183735,12-04-2023,18:07:00,18,0,0,India,Delhi,Utilities,Credit Card,Mobile,49,593,7.5,174160.6,37.29,156,16,28.5,5.96,0,0,0,0,None
TXN0000000233,CUST00098507,29-12-2023,11:30:00,11,0,0,France,Paris,Fuel,Mobile Payment,Desktop,47,577,2.5,8267.67,336.72,139,20,6,12.93,0,0,1,0,None
TXN0000000234,CUST00109752,21-12-2022,11:12:00,11,0,0,USA,Lyon,Healthcare,Debit Card,Mobile,53,763,4,36423.75,62.57,153,24,32.8,1.18,0,0,0,0,None
TXN0000000235,CUST00118907,16-08-2023,02:39:00,2,0,1,USA,Guadalajara,Fuel,Debit Card,Mobile,50,706,5.2,6731.73,30.28,137,28,26.7,12.67,0,0,0,0,None
TXN0000000236,CUST00143761,25-08-2020,03:11:00,3,0,1,USA,Sydney,Education,Debit Card,Mobile,44,747,2.7,3262,121.35,151,21,20.3,3.09,0,1,1,0,None
TXN0000000237,CUST00025343,06-04-2022,12:11:00,12,0,0,USA,Delhi,Grocery,Credit Card,ATM,40,634,4,5306.63,81.13,166,20,17.9,4.43,0,0,0,0,None
TXN0000000238,CUST00168230,25-09-2024,17:08:00,17,0,0,Germany,Tokyo,Gaming,Credit Card,Desktop,48,736,0.1,7476.88,18,134,24,49,14.02,0,2,0,0,None
TXN0000000239,CUST00198936,08-09-2024,04:46:00,4,1,1,USA,Munich,Gaming,Mobile Payment,Mobile,57,733,3,19091.23,115.25,166,14,4.5,5.4,0,2,0,0,None
TXN0000000240,CUST00106309,01-02-2020,03:34:00,3,1,1,India,Munich,ATM Withdrawal,Credit Card,Desktop,32,790,5.7,17493.78,7.57,159,20,4,11.37,0,0,0,0,None
TXN0000000241,CUST00183156,09-12-2023,17:23:00,17,1,0,India,Guadalajara,Gaming,Bank Transfer,Desktop,30,634,3.5,2053.54,50.73,144,19,2.3,33.4,0,0,0,0,None
TXN0000000242,CUST00106082,12-04-2020,23:53:00,23,1,1,USA,Guadalajara,Restaurant,Debit Card,Mobile,34,850,5.1,8113.23,81.71,152,18,15,4.24,0,0,0,0,None
TXN0000000243,CUST00196806,07-08-2020,14:15:00,14,0,0,USA,Delhi,Education,Credit Card,Tablet,27,698,1.1,8526.68,23.47,143,21,5.2,5.6,0,0,0,0,None
TXN0000000244,CUST00089046,04-11-2021,04:33:00,4,0,1,USA,Vancouver,Education,Credit Card,POS Terminal,41,724,10.7,14655.3,90.4,169,17,7.4,4.98,0,0,0,1,Card Cloning
TXN0000000245,CUST00034699,11-07-2022,13:02:00,13,0,0,USA,Lyon,Clothing,Mobile Payment,Desktop,54,497,4.6,5940.41,120.32,139,19,8.2,21.6,0,0,0,0,None
TXN0000000246,CUST00110079,09-01-2021,13:04:00,13,1,0,India,Manchester,ATM Withdrawal,Credit Card,Desktop,18,822,8.8,15299.17,39.92,143,25,29.5,22.57,0,0,0,0,None
TXN0000000247,CUST00080624,21-08-2024,11:41:00,11,0,0,USA,Vancouver,Fuel,Credit Card,Mobile,28,691,0.9,1494.86,89.39,141,22,29.9,0.21,0,0,0,0,None
TXN0000000248,CUST00022672,18-01-2021,11:40:00,11,0,0,India,Sydney,Utilities,Mobile Payment,Desktop,43,658,8.8,5633.97,32.73,138,19,10.7,14.42,0,0,0,0,None
TXN0000000249,CUST00156257,24-04-2021,18:45:00,18,1,0,Australia,Sydney,Jewelry,Debit Card,ATM,53,607,2,1159.58,351.3,148,26,28.9,7.01,0,0,0,0,None
TXN0000000250,CUST00093385,18-09-2024,16:23:00,16,0,0,Germany,Mumbai,Jewelry,Credit Card,Desktop,44,499,7.8,704.5,589.08,168,22,14.4,14.21,0,2,0,0,None
TXN0000000251,CUST00173180,21-04-2022,13:35:00,13,0,0,Mexico,Sydney,Healthcare,Credit Card,ATM,41,596,4,8436.94,42.19,139,16,1.6,37.49,0,0,0,0,None
TXN0000000252,CUST00086203,26-02-2021,00:12:00,0,0,1,Germany,Mumbai,Clothing,Credit Card,Mobile,26,814,5.9,6702.43,158.74,145,25,6.2,4.87,0,0,0,0,None
TXN0000000253,CUST00051664,07-04-2021,13:19:00,13,0,0,USA,Guadalajara,Online Shopping,Bank Transfer,Mobile,36,669,1,8567.39,195.77,153,13,0.3,39.62,0,0,0,0,None
TXN0000000254,CUST00015709,24-06-2021,13:10:00,13,0,0,USA,São Paulo,Clothing,Bank Transfer,ATM,41,780,0.7,6820.29,18.71,159,16,6.9,14.87,0,0,0,0,None
TXN0000000255,CUST00091907,25-05-2023,15:59:00,15,0,0,France,Paris,Fuel,Mobile Payment,Tablet,32,667,3.5,18444.48,42.11,140,22,31.1,21.77,0,0,0,0,None
TXN0000000256,CUST00049812,19-05-2021,09:00:00,9,0,0,UK,Tokyo,Education,Debit Card,Desktop,23,811,11.5,91785.9,152.5,168,23,11.7,1.01,0,0,0,0,None
TXN0000000257,CUST00133884,15-02-2020,20:15:00,20,1,0,Germany,Delhi,Education,Cheque,Tablet,29,659,1.2,18203.64,51.69,133,23,10.6,4.79,0,0,0,0,None
TXN0000000258,CUST00056251,02-05-2022,03:25:00,3,0,1,France,London,ATM Withdrawal,Debit Card,Desktop,53,650,5.6,4233.01,126.22,133,24,63.3,1.11,0,0,0,0,None
TXN0000000259,CUST00112548,16-11-2022,07:04:00,7,0,0,USA,Rio,Grocery,Credit Card,Mobile,51,732,2,22856.7,12.75,147,26,35.6,3.64,0,0,0,0,None
TXN0000000260,CUST00124250,02-02-2021,04:11:00,4,0,1,UK,Mexico City,Travel,Mobile Payment,Tablet,35,654,1.2,11130.25,364.53,148,18,4.2,23.24,0,0,0,0,None
TXN0000000261,CUST00034755,31-01-2023,01:36:00,1,0,1,Australia,Vancouver,Fuel,Credit Card,Desktop,56,509,9.4,25783.39,112.31,170,21,3.1,4.53,0,0,0,0,None
TXN0000000262,CUST00142484,03-04-2023,14:48:00,14,0,0,Brazil,São Paulo,Fuel,Mobile Payment,Mobile,41,665,0.1,16503.88,93.79,136,19,19.9,5.97,0,0,0,1,Synthetic Identity
TXN0000000263,CUST00133984,15-02-2020,04:24:00,4,1,1,France,Paris,Online Shopping,Credit Card,Tablet,49,583,13.2,994.59,80.07,160,15,76.7,24.69,0,3,0,0,None
TXN0000000264,CUST00198343,02-03-2022,01:30:00,1,0,1,USA,Sydney,Entertainment,Debit Card,Tablet,33,601,3.2,66407.18,29.25,154,14,5.8,3.75,1,2,0,0,None
TXN0000000265,CUST00139753,04-07-2024,09:49:00,9,0,0,USA,Rio,Jewelry,Debit Card,Mobile,51,823,2,30124.98,431.23,155,20,17.2,5.96,1,3,0,0,None
TXN0000000266,CUST00084897,07-12-2022,20:45:00,20,0,0,Germany,Toronto,Utilities,Credit Card,Mobile,49,776,7.2,16308.37,19.37,143,19,11.7,4.21,1,3,0,0,None
TXN0000000267,CUST00071296,25-07-2021,10:08:00,10,1,0,India,New York,Online Shopping,Debit Card,POS Terminal,34,737,1.1,58918.14,60.41,159,15,2.2,46.44,0,0,0,0,None
TXN0000000268,CUST00100690,11-08-2023,07:53:00,7,0,0,Japan,Melbourne,Electronics,Credit Card,ATM,47,544,1.1,212582.59,41.48,136,21,23.4,0.26,0,1,0,0,None
TXN0000000269,CUST00011112,16-06-2022,08:21:00,8,0,0,India,Sydney,Healthcare,Credit Card,Mobile,53,689,2.1,46747.96,798.13,159,24,32.4,11,0,0,0,0,None
TXN0000000270,CUST00037505,06-04-2024,23:31:00,23,1,1,India,Manchester,Travel,Debit Card,Tablet,49,644,5.8,3105.1,46.33,148,14,11.4,27.65,0,3,0,0,None
TXN0000000271,CUST00132875,11-08-2020,02:25:00,2,0,1,France,Berlin,Utilities,Debit Card,POS Terminal,74,689,9.4,17280.12,19.55,132,20,8.3,5.35,0,0,0,0,None
TXN0000000272,CUST00008156,07-08-2021,04:55:00,4,1,1,USA,São Paulo,Restaurant,Debit Card,Mobile,22,646,2.5,48087.78,97.26,123,21,17.2,4.88,0,0,0,0,None
TXN0000000273,CUST00039385,07-05-2023,22:56:00,22,1,1,UK,Osaka,Online Shopping,Credit Card,POS Terminal,20,543,10.5,20116.68,21.65,136,16,49.1,3.68,0,0,0,0,None
TXN0000000274,CUST00112562,22-01-2023,02:37:00,2,1,1,France,Manchester,Healthcare,Credit Card,Mobile,21,698,6.9,7346.37,59.07,137,19,5,2.52,1,0,0,0,None
TXN0000000275,CUST00047255,04-09-2022,14:07:00,14,1,0,USA,Berlin,Gaming,Bank Transfer,POS Terminal,63,706,2.1,6459.63,77.77,151,22,19.6,2.09,0,0,0,1,Account Takeover
TXN0000000276,CUST00021919,19-01-2024,17:44:00,17,0,0,Germany,Berlin,Utilities,Credit Card,ATM,62,710,5.4,20835.96,10.61,147,19,8.2,1.69,0,0,0,0,None
TXN0000000277,CUST00085982,17-11-2023,14:11:00,14,0,0,Brazil,Melbourne,Restaurant,Bank Transfer,Mobile,33,534,10.2,11103.81,4.89,138,17,39.1,23.12,0,2,0,0,None
TXN0000000278,CUST00191786,18-02-2022,13:27:00,13,0,0,Mexico,Los Angeles,Entertainment,Crypto,Mobile,38,806,2.6,34833.82,80.47,160,12,54.9,5.48,0,0,0,0,None
